Start,End,Open,High,Low,Close,Volume,Market Cap
19/02/2022,20/02/2022,2788.020721,2833.302295,2711.427666,2769.437357,18514676434,3.32572E+11
18/02/2022,19/02/2022,2891.9721,2942.3693,2764.8907,2790.531296,21438118113,3.42867E+11
17/02/2022,18/02/2022,3126.4848,3155.2644,2862.955552,2884.361,20353951652,3.62122E+11
16/02/2022,17/02/2022,3181.9594,3187.5958,3055.8564,3129.9013,18818804647,3.74254E+11
15/02/2022,16/02/2022,2938.568608,3185.112738,2915.719913,3179.9854,19834285771,3.67648E+11
14/02/2022,15/02/2022,2877.0377,2958.758714,2848.035949,2935.178633,15487090307,3.46427E+11
13/02/2022,14/02/2022,2920.9481,2950.0177,2853.969228,2890.3408,15399377852,3.48595E+11
12/02/2022,13/02/2022,2934.972,2980.721942,2870.1907,2911.9484,20355416256,3.50353E+11
11/02/2022,12/02/2022,3074.640969,3130.099368,2888.4834,2933.0463,25198476153,3.6532E+11
10/02/2022,11/02/2022,3246.8971,3275.1346,3068.224441,3076.214834,20885131431,3.81069E+11
09/02/2022,10/02/2022,3118.414183,3264.4265,3061.0133,3239.4858,20890519218,3.77153E+11
08/02/2022,09/02/2022,3140.523217,3224.561798,3033.627625,3122.997802,22725888988,3.71952E+11
07/02/2022,08/02/2022,3055.882417,3186.4624,2994.405501,3148.51983,17695866745,3.69924E+11
06/02/2022,07/02/2022,3020.0692,3059.324549,2971.9124,3051.908917,14038595022,3.59407E+11
05/02/2022,06/02/2022,2991.668105,3058.2666,2967.5512,3018.1714,24305494229,3.60047E+11
04/02/2022,05/02/2022,2690.9014,2987.920256,2677.474286,2987.920256,21792889333,3.38457E+11
03/02/2022,04/02/2022,2681.9238,2714.3062,2588.173383,2672.9835,20149039189,3.16046E+11
02/02/2022,03/02/2022,2793.2257,2807.053649,2632.181311,2678.3973,17227720252,3.27141E+11
01/02/2022,02/02/2022,2689.116436,2805.341025,2683.2284,2799.5787,19492302478,3.28911E+11
31/01/2022,01/02/2022,2605.5429,2699.2795,2492.282286,2689.512101,18380646347,3.08666E+11
30/01/2022,31/01/2022,2602.61718,2634.673457,2551.231646,2608.2808,19499216651,3.10266E+11
29/01/2022,30/01/2022,2548.5067,2629.5541,2527.844456,2598.4454,25683150955,3.062E+11
28/01/2022,29/01/2022,2424.03063,2551.123,2372.182345,2549.8198,24445587932,2.91653E+11
27/01/2022,28/01/2022,2466.030388,2513.429474,2326.7222,2428.660073,27014150272,2.89773E+11
26/01/2022,27/01/2022,2459.684045,2706.0679,2417.304967,2468.201022,21633409863,3.0058E+11
25/01/2022,26/01/2022,2444.3887,2500.2778,2360.471554,2464.105799,29708526610,2.8944E+11
24/01/2022,25/01/2022,2542.4014,2542.4014,2175.520133,2448.138,24891950020,2.82734E+11
23/01/2022,24/01/2022,2411.954763,2547.271343,2384.2653,2536.3249,27362524850,2.93446E+11
22/01/2022,23/01/2022,2573.6066,2622.087238,2332.1483,2406.109565,37481679800,2.94847E+11
21/01/2022,22/01/2022,3010.655837,3032.107989,2529.479724,2552.5915,26722596512,3.36919E+11
20/01/2022,21/01/2022,3099.29253,3269.945702,3013.742768,3013.742768,16122431588,3.76542E+11
19/01/2022,20/01/2022,3171.3412,3179.175619,3059.9144,3100.98764,17881558801,3.72576E+11
18/01/2022,19/01/2022,3219.258878,3242.991,3100.948887,3168.5187,16272064178,3.77738E+11
17/01/2022,18/01/2022,3351.399314,3356.418118,3156.926754,3214.910372,14173655228,3.88768E+11
16/01/2022,17/01/2022,3331.375193,3378.9543,3292.9095,3354.693115,12274577792,3.975E+11
15/01/2022,16/01/2022,3312.161663,3367.66612,3280.94413,3331.834267,15214683509,3.96646E+11
14/01/2022,15/01/2022,3245.7687,3334.329197,3202.7613,3314.714162,19039040516,3.9037E+11
13/01/2022,14/01/2022,3373.8813,3409.041571,3248.202399,3256.1415,22032964476,3.96581E+11
12/01/2022,13/01/2022,3239.9182,3409.9251,3215.343755,3374.3038,22110662012,3.93437E+11
11/01/2022,12/01/2022,3087.9618,3258.216494,3063.217913,3238.0088,25028994712,3.75498E+11
10/01/2022,11/01/2022,3159.754601,3188.1384,2956.975723,3085.3671,23895435748,3.70222E+11
09/01/2022,10/01/2022,3096.00773,3215.334031,3081.716363,3164.409305,25730508117,3.74387E+11
08/01/2022,09/01/2022,3201.9761,3246.629484,3023.8653,3099.625501,29076178126,3.78092E+11
07/01/2022,08/01/2022,3418.008118,3419.45503,3117.951175,3197.2259,31764463353,3.85411E+11
06/01/2022,07/01/2022,3554.2026,3554.4911,3323.8636,3419.993783,33165849173,4.09264E+11
05/01/2022,06/01/2022,3796.654582,3849.9841,3454.7647,3563.1909,22750588508,4.48669E+11
04/01/2022,05/01/2022,3771.4726,3888.932141,3731.840156,3797.755382,21877374443,4.52462E+11
03/01/2022,04/01/2022,3838.5395,3847.9775,3701.319266,3770.2317,16383773892,4.52052E+11
02/01/2022,03/01/2022,3777.2303,3850.0803,3738.1076,3839.8139,12081725038,4.49903E+11
01/01/2022,02/01/2022,3685.986363,3785.075067,3685.986363,3773.5834,15838957063,4.45143E+11
31/12/2021,01/01/2022,3721.8755,3821.7261,3644.590367,3691.611156,16844827161,4.46017E+11
30/12/2021,31/12/2021,3640.373261,3774.378774,3620.622805,3724.1063,23603716036,4.41902E+11
29/12/2021,30/12/2021,3808.7489,3836.195189,3634.019303,3639.101876,20503962393,4.50263E+11
28/12/2021,29/12/2021,4044.256508,4044.256508,3788.353454,3814.2797,19605723972,4.64304E+11
27/12/2021,28/12/2021,4071.642379,4128.6383,4042.1039,4044.835106,14068084000,4.85131E+11
26/12/2021,27/12/2021,4099.685282,4105.3506,4020.0622,4076.411442,14905552740,4.82836E+11
25/12/2021,26/12/2021,4049.1365,4134.1729,4039.6481,4109.646471,15636280544,4.84026E+11
24/12/2021,25/12/2021,4112.805045,4134.710727,4042.036939,4048.6063,21211889522,4.86788E+11
23/12/2021,24/12/2021,3984.6046,4149.494506,3908.535862,4110.144168,22592386496,4.74714E+11
22/12/2021,23/12/2021,4023.0643,4071.359146,3953.1992,3988.063927,20454123954,4.77607E+11
21/12/2021,22/12/2021,3939.558289,4057.832068,3922.34932,4027.1658,28618196096,4.75805E+11
20/12/2021,21/12/2021,3927.116629,3971.772178,3774.411671,3936.136324,26250691868,4.58974E+11
19/12/2021,20/12/2021,3963.925808,4018.2439,3899.835934,3924.8675,23808039571,4.68957E+11
18/12/2021,19/12/2021,3880.897521,3987.5375,3784.485103,3961.200251,38068638994,4.65802E+11
17/12/2021,18/12/2021,3965.1851,3992.7539,3723.238267,3889.818698,34426731072,4.62348E+11
16/12/2021,17/12/2021,4019.2212,4104.889911,3968.8079,3973.235,38004166244,4.79369E+11
15/12/2021,16/12/2021,3867.637877,4079.183914,3681.0649,4012.8137,30124147328,4.5942E+11
14/12/2021,15/12/2021,3792.8126,3880.333305,3704.8133,3867.81731,35363992002,4.5142E+11
13/12/2021,14/12/2021,4138.943628,4143.792754,3694.3441,3793.5513,28397948935,4.67183E+11
12/12/2021,13/12/2021,4085.729265,4175.85855,4005.647433,4140.566284,31766340004,4.83667E+11
11/12/2021,12/12/2021,3910.7981,4095.695082,3859.8901,4091.655288,47587895794,4.77743E+11
10/12/2021,11/12/2021,4129.37257,4219.469859,3918.3373,3918.3373,47781683514,4.84912E+11
09/12/2021,10/12/2021,4439.345954,4473.078774,4090.570449,4153.464244,45092418503,5.08923E+11
08/12/2021,09/12/2021,4310.244505,4450.646782,4240.4096,4436.876579,43043314076,5.17098E+11
07/12/2021,08/12/2021,4358.190658,4422.8824,4273.3958,4306.102213,53119410176,5.16486E+11
06/12/2021,07/12/2021,4200.7952,4364.452882,3953.6514,4348.484879,52471101454,4.90987E+11
05/12/2021,06/12/2021,4120.112139,4243.921291,4054.031,4192.6384,45377214535,4.93923E+11
04/12/2021,05/12/2021,4229.8035,4238.4659,3642.6823,4097.563825,66819603940,4.77094E+11
03/12/2021,04/12/2021,4522.420618,4643.006075,4126.377117,4248.6659,35657670386,5.29961E+11
02/12/2021,03/12/2021,4590.6256,4624.227941,4458.617,4520.325577,39617597980,5.38746E+11
01/12/2021,02/12/2021,4637.115751,4769.294092,4543.111175,4586.9631,53583852203,5.56436E+11
30/11/2021,01/12/2021,4448.375063,4721.5876,4363.3249,4641.645684,44349213511,5.38577E+11
29/11/2021,30/11/2021,4298.53108,4460.0291,4297.3593,4452.264132,41952501049,5.173E+11
28/11/2021,29/11/2021,4099.295458,4300.929188,4007.493924,4300.929188,35456327388,4.85626E+11
27/11/2021,28/11/2021,4042.297963,4184.982233,4042.297963,4082.366358,45184787051,4.89113E+11
26/11/2021,27/11/2021,4524.33246,4544.871351,3946.249774,4048.131896,49447816747,4.98984E+11
25/11/2021,26/11/2021,4276.9243,4550.477719,4263.4167,4525.307418,35422437675,5.21718E+11
24/11/2021,25/11/2021,4345.398588,4373.9907,4186.99567,4267.1911,32144551872,5.05994E+11
23/11/2021,24/11/2021,4098.833946,4387.332044,4077.5573,4355.124817,33298571314,5.0045E+11
22/11/2021,23/11/2021,4280.027888,4300.1512,4050.193966,4105.1047,25889685010,4.96115E+11
21/11/2021,22/11/2021,4417.183082,4418.946412,4284.63677,4284.63677,20657591516,5.16626E+11
20/11/2021,21/11/2021,4300.913881,4436.529986,4227.782145,4422.128531,23245987662,5.1181E+11
19/11/2021,20/11/2021,4006.803096,4307.1171,3998.3392,4294.152739,34323611556,4.93348E+11
18/11/2021,19/11/2021,4291.5766,4343.11552,3973.6198,3995.3938,28548142542,4.94856E+11
17/11/2021,18/11/2021,4222.071862,4292.0509,4106.563,4292.0509,34832910080,4.98078E+11
16/11/2021,17/11/2021,4571.8677,4571.8677,4155.1316,4230.1812,38229605532,5.1042E+11
15/11/2021,16/11/2021,4634.11355,4770.2824,4555.681322,4575.842253,22289251496,5.52896E+11
14/11/2021,15/11/2021,4655.0937,4694.537514,4528.2011,4630.758968,17833173631,5.45527E+11
13/11/2021,14/11/2021,4677.051357,4704.316891,4597.248849,4658.156013,23889874876,5.50282E+11
12/11/2021,13/11/2021,4727.829421,4808.224,4529.324626,4677.705311,26261109916,5.53461E+11
11/11/2021,12/11/2021,4642.050924,4778.072303,4593.539136,4727.230918,35289895545,5.56372E+11
10/11/2021,11/11/2021,4739.446434,4867.173594,4548.1943,4637.645275,26262380366,5.60686E+11
09/11/2021,10/11/2021,4817.782387,4834.002843,4727.7406,4736.7254,26270877097,5.66926E+11
08/11/2021,09/11/2021,4623.573969,4822.4666,4623.573969,4819.161294,24100025956,5.61271E+11
07/11/2021,08/11/2021,4521.470284,4638.961643,4514.492303,4619.167746,20506340693,5.42341E+11
06/11/2021,07/11/2021,4485.262594,4527.731,4349.2654,4515.412839,20576344971,5.2784E+11
05/11/2021,06/11/2021,4537.561461,4564.366713,4460.013327,4488.13218,24256463403,5.33048E+11
04/11/2021,05/11/2021,4603.645402,4603.645402,4433.685977,4535.317603,28082568959,5.35414E+11
03/11/2021,04/11/2021,4585.91115,4653.128731,4475.246965,4605.624427,29633102308,5.41079E+11
02/11/2021,03/11/2021,4330.602976,4598.079619,4300.051649,4592.980814,25026544958,5.23941E+11
01/11/2021,02/11/2021,4295.127856,4374.995805,4178.051953,4337.67855,25023704491,5.09351E+11
31/10/2021,01/11/2021,4327.840655,4395.1307,4195.5043,4297.5317,23144903765,5.07009E+11
30/10/2021,31/10/2021,4414.742546,4418.93728,4269.350079,4315.823839,24115032526,5.1192E+11
29/10/2021,30/10/2021,4287.93886,4453.406627,4281.643093,4411.123736,36124664853,5.16027E+11
28/10/2021,29/10/2021,3945.3471,4290.081035,3932.0774,4277.879612,33911031609,4.87793E+11
27/10/2021,28/10/2021,4137.8404,4298.627771,3951.967985,3953.5218,35496672057,4.8143E+11
26/10/2021,27/10/2021,4221.854877,4285.80066,4129.0054,4144.227,21401297024,4.97208E+11
25/10/2021,26/10/2021,4088.79476,4232.1457,4077.542826,4216.984186,22752207858,4.91253E+11
24/10/2021,25/10/2021,4167.6736,4180.6152,3978.22101,4084.265882,21419554596,4.8168E+11
23/10/2021,24/10/2021,3981.137704,4164.092,3958.827078,4161.5046,24613138254,4.78328E+11
22/10/2021,23/10/2021,4067.368273,4165.48414,3927.835244,3980.624048,35881919986,4.80643E+11
21/10/2021,22/10/2021,4158.8009,4360.0497,4048.796396,4075.556118,41948811556,4.91659E+11
20/10/2021,21/10/2021,3884.143,4164.844167,3840.604054,4164.844167,25564426396,4.68018E+11
19/10/2021,20/10/2021,3756.9331,3886.6498,3752.1008,3882.9354,23232424942,4.49957E+11
18/10/2021,19/10/2021,3856.226215,3892.961578,3716.526632,3754.3723,25054686272,4.48828E+11
17/10/2021,18/10/2021,3836.379833,3911.724712,3703.548401,3856.776989,20901648263,4.53495E+11
16/10/2021,17/10/2021,3874.766891,3966.7506,3814.4507,3842.723109,25330359719,4.57579E+11
15/10/2021,16/10/2021,3791.987672,3897.732476,3748.689121,3874.388229,27764274438,4.50716E+11
14/10/2021,15/10/2021,3608.9164,3817.9563,3600.5729,3794.051878,24671591985,4.37948E+11
13/10/2021,14/10/2021,3499.203294,3607.459328,3430.69686,3602.4665,22314184292,4.13455E+11
12/10/2021,13/10/2021,3542.105961,3543.074443,3418.7842,3494.820215,24503337026,4.11779E+11
11/10/2021,12/10/2021,3429.6781,3617.762503,3407.5698,3542.105961,26114599353,4.17998E+11
10/10/2021,11/10/2021,3582.206042,3604.313994,3432.5308,3433.7703,20452277988,4.18059E+11
09/10/2021,10/10/2021,3567.8012,3630.750444,3553.393597,3590.297314,20008727310,4.23724E+11
08/10/2021,09/10/2021,3592.201077,3668.236917,3557.4779,3564.0715,24510042581,4.25281E+11
07/10/2021,08/10/2021,3585.050523,3653.393349,3496.608044,3594.659129,30544829465,4.21738E+11
06/10/2021,07/10/2021,3509.940941,3624.167708,3367.561983,3590.824179,28165578716,4.14381E+11
05/10/2021,06/10/2021,3395.026,3528.976268,3382.050339,3509.114453,25529465586,4.05006E+11
04/10/2021,05/10/2021,3424.0484,3438.25259,3299.171245,3396.324,22691844921,3.97336E+11
03/10/2021,04/10/2021,3397.249707,3483.785463,3369.50592,3423.3294,23648606208,4.02661E+11
02/10/2021,03/10/2021,3313.777141,3463.5459,3268.55255,3393.1203,26572499129,3.94129E+11
01/10/2021,02/10/2021,3007.802247,3327.892622,2988.687494,3307.919376,27033261099,3.73054E+11
30/09/2021,01/10/2021,2855.1193,3045.1343,2851.6814,3009.435707,24796819449,3.52341E+11
29/09/2021,30/09/2021,2811.9907,2949.2297,2796.3706,2854.8556,23835927706,3.39291E+11
28/09/2021,29/09/2021,2929.048132,2973.726,2806.057158,2811.5444,25309393039,3.41804E+11
27/09/2021,28/09/2021,3066.1482,3163.720578,2948.707494,2948.707494,28446766901,3.61635E+11
26/09/2021,27/09/2021,2933.932183,3166.9589,2753.8006,3067.592,28967767888,3.48479E+11
25/09/2021,26/09/2021,2936.397,2970.035912,2830.872738,2945.65178,33405874596,3.43783E+11
24/09/2021,25/09/2021,3159.9768,3159.9768,2774.3783,2930.0015,32613387803,3.5031E+11
23/09/2021,24/09/2021,3079.180575,3169.0311,3046.7762,3158.7165,30667544903,3.66566E+11
22/09/2021,23/09/2021,2769.0927,3091.1997,2752.945013,3076.640245,43141827840,3.47022E+11
21/09/2021,22/09/2021,2972.7091,3098.0626,2718.189234,2756.2493,42039727438,3.49332E+11
20/09/2021,21/09/2021,3334.9831,3338.5683,2957.3912,2982.0818,31036572604,3.67686E+11
19/09/2021,20/09/2021,3442.2762,3455.394,3300.8785,3329.2156,19223792853,3.98601E+11
18/09/2021,19/09/2021,3404.8274,3539.7579,3382.0438,3435.5227,23194678197,4.0773E+11
17/09/2021,18/09/2021,3577.1171,3592.176906,3367.4574,3401.2832,26073960825,4.10171E+11
16/09/2021,17/09/2021,3611.0175,3666.8641,3501.4712,3577.8433,28934761280,4.23436E+11
15/09/2021,16/09/2021,3430.0608,3599.9151,3375.995664,3591.1752,23595684857,4.07008E+11
14/09/2021,15/09/2021,3293.025718,3428.9998,3288.314237,3422.591,29507197599,3.93159E+11
13/09/2021,14/09/2021,3417.8972,3434.0905,3151.261713,3303.363859,28643691314,3.83912E+11
12/09/2021,13/09/2021,3274.9041,3466.861378,3245.242394,3416.4496,22647023004,3.97228E+11
11/09/2021,12/09/2021,3216.9992,3346.79737,3216.9992,3273.1945,29240999572,3.86696E+11
10/09/2021,11/09/2021,3433.987,3514.506112,3171.2246,3218.4576,29160810018,3.96036E+11
09/09/2021,10/09/2021,3502.6584,3564.143316,3415.96,3432.1643,37246966905,4.1088E+11
08/09/2021,09/09/2021,3435.37,3561.2584,3236.2108,3490.7883,57381083975,4.04474E+11
07/09/2021,08/09/2021,3937.4973,3951.1869,3179.8431,3441.5586,37655810446,4.3399E+11
06/09/2021,07/09/2021,3959.7173,3973.422291,3886.9396,3940.4683,25138240714,4.62816E+11
05/09/2021,06/09/2021,3892.892452,3985.0219,3846.0497,3960.2367,25297265870,4.6002E+11
04/09/2021,05/09/2021,3947.56638,3970.7878,3848.9772,3899.631263,34933022343,4.59649E+11
03/09/2021,04/09/2021,3795.3939,4015.3308,3732.2044,3938.859318,38345291184,4.56996E+11
02/09/2021,03/09/2021,3828.9017,3834.0126,3738.64426,3797.8858,43137180098,4.43522E+11
01/09/2021,02/09/2021,3439.5209,3797.4873,3394.0427,3797.4873,46300622080,4.19815E+11
31/08/2021,01/09/2021,3229.163,3454.714985,3201.6717,3441.6881,40154035001,3.92207E+11
30/08/2021,31/08/2021,3230.8939,3342.796251,3156.2369,3233.0987,23938587323,3.78165E+11
29/08/2021,30/08/2021,3246.9984,3285.5897,3168.3971,3236.1842,21213475622,3.77507E+11
28/08/2021,29/08/2021,3273.9851,3283.4691,3225.970793,3247.4221,23693021018,3.81065E+11
27/08/2021,28/08/2021,3102.9291,3282.461422,3071.6771,3268.2547,25812508267,3.72478E+11
26/08/2021,27/08/2021,3231.9817,3253.1857,3069.535,3121.0153,28224284030,3.67785E+11
25/08/2021,26/08/2021,3180.2573,3249.838266,3095.867272,3231.552,30534726741,3.7439E+11
24/08/2021,25/08/2021,3326.254,3360.307864,3167.653296,3181.2344,29952223060,3.84317E+11
23/08/2021,24/08/2021,3248.270528,3377.1301,3244.375824,3324.1944,29702255737,3.90339E+11
22/08/2021,23/08/2021,3233.67976,3275.9605,3146.959,3248.846117,23759242236,3.78118E+11
21/08/2021,22/08/2021,3289.507085,3312.1191,3223.059332,3240.0862,28040550436,3.83601E+11
20/08/2021,21/08/2021,3186.5441,3302.546999,3185.7748,3286.68785,30429153700,3.80112E+11
19/08/2021,20/08/2021,3029.5245,3183.079261,2976.617512,3179.7232,30035902571,3.57503E+11
18/08/2021,19/08/2021,3021.522,3126.9545,2977.14,3040.6022,38846090958,3.5775E+11
17/08/2021,18/08/2021,3160.3397,3291.249223,3017.2454,3017.2454,35642646234,3.71544E+11
16/08/2021,17/08/2021,3314.0409,3335.0811,3151.020704,3158.2022,35668256582,3.81418E+11
15/08/2021,16/08/2021,3272.7754,3321.1426,3126.5284,3312.1702,29447591396,3.76691E+11
14/08/2021,15/08/2021,3328.817409,3330.62251,3224.592868,3273.1094,33226024256,3.839E+11
13/08/2021,14/08/2021,3049.5017,3330.019993,3045.5628,3330.019993,38197176697,3.75387E+11
12/08/2021,13/08/2021,3172.4227,3241.698541,2999.4412,3053.8291,38645201884,3.64682E+11
11/08/2021,12/08/2021,3148.359506,3270.0135,3137.222764,3172.898,43014164914,3.76421E+11
10/08/2021,11/08/2021,3171.017142,3221.474646,3069.5082,3147.225787,47538539804,3.67515E+11
09/08/2021,10/08/2021,3020.302816,3187.018896,2909.1846,3164.762982,49748753436,3.58023E+11
08/08/2021,09/08/2021,3167.28,3186.742437,2961.769635,3016.880691,51550912256,3.61612E+11
07/08/2021,08/08/2021,2895.233101,3172.84075,2882.212411,3172.84075,46200937880,3.54823E+11
06/08/2021,07/08/2021,2833.986697,2948.46,2739.995957,2896.390014,53153706140,3.30296E+11
05/08/2021,06/08/2021,2728.52268,2841.547299,2558.078566,2833.452413,52632716487,3.18972E+11
04/08/2021,05/08/2021,2509.32,2765.357852,2469.1,2731.143015,39522265714,3.02703E+11
03/08/2021,04/08/2021,2614.468964,2630.240374,2463.84,2520.81,42120189838,2.93837E+11
02/08/2021,03/08/2021,2566.159574,2665.24,2529.298118,2614.357384,44237357497,3.04142E+11
01/08/2021,02/08/2021,2537.632791,2694.04,2525.051079,2572.834714,35564211989,3.03853E+11
31/07/2021,01/08/2021,2474.15,2548.638741,2431.09,2543.373796,33746910933,2.88384E+11
30/07/2021,31/07/2021,2381.44,2463.85,2325.483258,2463.85,33147690745,2.78807E+11
29/07/2021,30/07/2021,2303.04,2394.3,2276.835854,2379.9,29086706994,2.70031E+11
28/07/2021,29/07/2021,2300.95,2337.22,2259.677602,2301.05,38761611385,2.68847E+11
27/07/2021,28/07/2021,2234.19,2321.38,2160.59,2292.95,46156114709,2.61535E+11
26/07/2021,27/07/2021,2193.54,2424.255328,2182.43,2235.15,42334135942,2.71525E+11
25/07/2021,26/07/2021,2189.507069,2195.75,2114.849063,2193.32,27764064763,2.52381E+11
24/07/2021,25/07/2021,2128.271095,2198.34,2112.95,2187.59,30717181035,2.51223E+11
23/07/2021,24/07/2021,2026.59,2129.661768,2005.03,2129.661768,31527067122,2.40162E+11
22/07/2021,23/07/2021,1995.33,2036.104087,1959.1,2028.47,38578752668,2.33852E+11
21/07/2021,22/07/2021,1790.52,2013.837876,1764.39,1994.5,33026273259,2.2183E+11
20/07/2021,21/07/2021,1821.23,1835.5,1728.21,1786.71,28687798940,2.06982E+11
19/07/2021,20/07/2021,1898.18,1918.14,1812.16,1824.42,24047289351,2.16972E+11
18/07/2021,19/07/2021,1904.33,1990.07,1887.5,1901.58,25804942983,2.2663E+11
17/07/2021,18/07/2021,1880.08,1917.16,1858.2,1901.01,26145684530,2.20318E+11
16/07/2021,17/07/2021,1913.53,1959.47,1857.95323,1879.51,28135131769,2.23095E+11
15/07/2021,16/07/2021,1997.924472,2038.89,1890.39,1908.883617,29515926684,2.26994E+11
14/07/2021,15/07/2021,1944.208938,2015.868894,1875.02,1993.812198,30744751815,2.27932E+11
13/07/2021,14/07/2021,2055.188057,2060.25,1926.95,1937.908052,30844963186,2.34082E+11
12/07/2021,13/07/2021,2147.775882,2171.64,2036.288644,2055.429645,29241104235,2.46443E+11
11/07/2021,12/07/2021,2124.601732,2174.98,2097.81,2149.604075,29896356746,2.48855E+11
10/07/2021,11/07/2021,2153.280803,2192.45511,2097.3,2124.926514,37241989148,2.48183E+11
09/07/2021,10/07/2021,2127.128068,2185.761437,2065.97,2157.344745,42035981362,2.48776E+11
08/07/2021,09/07/2021,2319.278144,2322.764822,2100.59,2131.930867,41682520320,2.5559E+11
07/07/2021,08/07/2021,2328.754646,2399.73,2304.708421,2317.44661,43124795172,2.75446E+11
06/07/2021,07/07/2021,2200.304074,2349.66,2200.304074,2321.289686,41013952924,2.67877E+11
05/07/2021,06/07/2021,2327.212601,2327.212601,2167.87,2218.608428,35384275342,2.62719E+11
04/07/2021,05/07/2021,2230.287982,2385.32,2195.389149,2326.503541,28505858773,2.69053E+11
03/07/2021,04/07/2021,2141.332908,2237.22,2123.97,2232.173296,28746181073,2.55835E+11
02/07/2021,03/07/2021,2115.94,2154.353694,2026.48693,2141.648345,39089640334,2.42357E+11
01/07/2021,02/07/2021,2276.911315,2276.911315,2086.5,2122.9,41271193272,2.50768E+11
30/06/2021,01/07/2021,2165.320994,2284.325209,2101.19,2278.554228,35796252729,2.5245E+11
29/06/2021,30/06/2021,2085.95,2241.77,2085.95,2167.134094,39270642702,2.53246E+11
28/06/2021,29/06/2021,1978.8,2140.514244,1966.66,2085.09,35536020321,2.37574E+11
27/06/2021,28/06/2021,1831.96,1973.73,1814.273776,1973.73,30500859219,2.16183E+11
26/06/2021,27/06/2021,1821.330291,1850.817183,1725.224944,1815.11,33875120912,2.08388E+11
25/06/2021,26/06/2021,1991.998072,2020.771025,1803.14,1823.513744,31200907837,2.21436E+11
24/06/2021,25/06/2021,1971.05,2034.047031,1893.122535,1989.072368,32379233621,2.28445E+11
23/06/2021,24/06/2021,1876.98,2042.094093,1834.91,1972.07,48773871073,2.31092E+11
22/06/2021,23/06/2021,1895.12,1992.29,1726.73,1872,51600065697,2.21152E+11
21/06/2021,22/06/2021,2248.258928,2253.31799,1878.22,1895.47,42688597775,2.35597E+11
20/06/2021,21/06/2021,2178.25,2275.24,2053.351255,2245.531802,29647835484,2.52658E+11
19/06/2021,20/06/2021,2231.11,2269.63,2172.12,2181.05,33007749127,2.59285E+11
18/06/2021,19/06/2021,2373.3,2377.3,2151.616738,2227.47,31839007652,2.65727E+11
17/06/2021,18/06/2021,2370.285532,2457.807199,2317.397075,2377.83,35905639734,2.79005E+11
16/06/2021,17/06/2021,2549.03,2551.482577,2360.79339,2366.096058,36061754150,2.87553E+11
15/06/2021,16/06/2021,2584.61,2637.17,2518.46,2552.59,41452076693,3.00154E+11
14/06/2021,15/06/2021,2512.8,2598.76,2473.889424,2583.08,41433968512,2.93521E+11
13/06/2021,14/06/2021,2375.39,2548.58,2317.910109,2508.03,36890377003,2.78292E+11
12/06/2021,13/06/2021,2355.85,2444.41,2268.32,2378.03,41453918258,2.75039E+11
11/06/2021,12/06/2021,2473.3,2490.04,2334.39,2353.48,40483088448,2.83032E+11
10/06/2021,11/06/2021,2613.278032,2619.459633,2438.89,2483.09,50281390622,2.94183E+11
09/06/2021,10/06/2021,2518.918934,2620.639033,2419.93,2613.355406,60566912853,2.93859E+11
08/06/2021,09/06/2021,2592.03,2620.591691,2334.78,2514.757227,60987077210,2.90409E+11
07/06/2021,08/06/2021,2717.42,2842.471157,2592.081962,2592.081962,42937529081,3.20039E+11
06/06/2021,07/06/2021,2634.93,2742.752215,2619.61,2715.42,46832836457,3.13164E+11
05/06/2021,06/06/2021,2690.36,2816.859301,2564.84,2621.39,50568307598,3.12765E+11
04/06/2021,05/06/2021,2854.91,2854.91,2571.02,2693.41,56377336562,3.11942E+11
03/06/2021,04/06/2021,2711.79,2890.51,2675.66,2859.22,51316261092,3.25412E+11
02/06/2021,03/06/2021,2637.83,2798.562803,2569.17,2717.69,45146552334,3.1321E+11
01/06/2021,02/06/2021,2713.486753,2736.253997,2538.901943,2633.37,49942346991,3.03716E+11
31/05/2021,01/06/2021,2390.85,2716.034241,2292.45,2716.034241,45078368242,2.90734E+11
30/05/2021,31/05/2021,2283.59,2466.096898,2198.49,2392.561932,51062077956,2.76698E+11
29/05/2021,30/05/2021,2424.27,2566.781452,2221.41,2282.84,55547577515,2.78936E+11
28/05/2021,29/05/2021,2745.143028,2762.336675,2351.44,2429.01,50687604615,2.96923E+11
27/05/2021,28/05/2021,2887.945437,2887.945437,2658.44,2750.555668,61653272846,3.21611E+11
26/05/2021,27/05/2021,2703.975506,2904.333937,2666.44,2876.203832,69161700978,3.24333E+11
25/05/2021,26/05/2021,2641.715104,2743.881519,2407.753852,2691.377005,77043354340,3.00302E+11
24/05/2021,25/05/2021,2111.674945,2656.87,2097.026245,2634.61118,83352504621,2.7331E+11
23/05/2021,24/05/2021,2295.7,2376.06,1752.629142,2113.044803,61748691442,2.4378E+11
22/05/2021,23/05/2021,2426.588102,2479.21922,2188.239012,2301.8,81332266112,2.72296E+11
21/05/2021,22/05/2021,2767.53,2922.635175,2135.25,2411.06987,81705366912,3.03952E+11
20/05/2021,21/05/2021,2462.55048,2976.61,2198.57898,2757.937232,1.37108E+11,3.11844E+11
19/05/2021,20/05/2021,3383.306512,3436.304879,2044.925027,2484.922822,1.02231E+11,3.27578E+11
